Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,Mapped Location
3117,CLI34AEN,CLIFTON AVE & 34TH AVE N EB,false,false,19,HERMAN,"(36.158492, -86.827075)"
2783,NHYELIWN,N HYDES FERRY RD & ELIZABETH RD WB,false,false,22,BORDEAUX,"(36.195115, -86.838149)"
2654,THOCATEN,THOMPSON PL & CATINA DR EB,false,false,77,THOMPSON CONNECTOR,"(36.127213, -86.704016)"
3261,BELGLENN,BELMONT BLVD & GLEN ECHO RD NB,false,false,"2,21",BELMONT,"(36.10712, -86.800693)"
3215,ROSCHESF,ROSA PARKS & CHEATHAM PL SB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.177974, -86.794685)"
3635,MORILLSN,MORROW RD & ILLINOIS AVE SB,false,false,19,HERMAN,"(36.157518, -86.853558)"
3940,BELPLENN,BELL RD & PLEASANT HILL RD NB,false,false,38,ANTIOCH EXPRESS,"(36.124345, -86.630239)"
1037,GRANOESN,GRANNY WHITE PIKE & NOELTON AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.112987, -86.792433)"
4319,HAYCHANN,HAYNES PARK DR & CHARLES CT NB,false,false,22,BORDEAUX,"(36.213417, -86.833893)"
4291,NOLMCMNN,NOLENSVILLE PIKE & MCMURRAY DR NB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.06107, -86.716444)"
4420,MCC4_16,MUSIC CITY CENTRAL 4TH - BAY 16,true,true,"56,99",GALLATIN PK BRT LITE,"(36.166358, -86.781468)"
1754,OLDSUMSM,OLD HICKORY BLVD & SUMMIT OAKS DR SB,false,false,24,BELLEVUE EXPRESS,"(36.081228, -86.919125)"
4970,DBTJEFSN,DR DB TODD BLVD & JEFFERSON ST SB,false,false,21,UNIVERSITY CONNECTOR,"(36.169525, -86.806687)"
359,BAUCOLWF,BAUGH RD & COLICE JEANE RD WB,false,false,"24,5",WEST END - BELLEVUE,"(36.069379, -86.934023)"
340,BAPLOCSM,BAPTIST WORLD CENTER DR & LOCK DR SB,false,false,14,WHITES CREEK,"(36.199003, -86.784718)"
780,DICOLDNN,DICKERSON PIKE & OLDHICKORY BLVD NB,false,false,43,HICKORY HILLS,"(36.268955, -86.75581)"
707,COUHYDWM,COUNTY HOSPITAL RD & HYES FERRY RD,false,false,22,BORDEAUX,"(36.187591, -86.839847)"
5339,NEIMAINF,NEILL AVE & MAIN ST NB,false,false,30,McFERRIN,"(36.176337, -86.757799)"
3935,NASVILEN,NASHBORO BLVD & VILLAGE GREEN DR EB,false,false,38,ANTIOCH EXPRESS,"(36.089328, -86.633862)"
969,GALMADSM,GALLATIN PIKE & MADISON ST SB,false,false,26,GALLATIN PIKE,"(36.259304, -86.713323)"
4905,OLDHICSN,OLD HICKORY BLVD & HICKORY INDUSTRIAL DR SB,false,false,27,OLD HICKORY,"(36.265524, -86.664425)"
662,CHU20AEN,CHURCH ST & 20TH AVE N EB,true,true,10,CHARLOTTE,"(36.153302, -86.800917)"
5110,DEM7AWN,DEMONBREUN ST & 7 TH AVE WB,false,false,61,AIRPORT - DOWNTOWN HOTELS,"(36.157455, -86.779607)"
4760,OLDGIBEF,OLD HICKORY BLVD & GIBSON DR EB,false,false,36,MADISON EXPRESS,"(36.263554, -86.717419)"
5227,MCGGENEF,MCGAVOCK PIKE & GENEIVA DR EB,false,false,20,SCOTT,"(36.205603, -86.722342)"
2050,WHAPERSN,WHARF AVE & PERKINS ST SB,false,true,25,MIDTOWN,"(36.147399, -86.762785)"
4108,EDG8AAEN,EDGEHILL AVE & 8TH AVE S EB,false,false,25,MIDTOWN,"(36.141686, -86.779025)"
4704,CHEMANNN,CHEYENNE BLVD & HIDDEN ACRES APTS NB,false,false,76,MADISON CONNECTOR,"(36.256277, -86.674733)"
4848,BLA24AWF,BLAKEMORE AVE & 24TH AVE S WB,false,false,21,UNIVERSITY CONNECTOR,"(36.138104, -86.805545)"
123,BRODIVSM,BROADWAY AVE & DIVISION ST SB,false,true,"25,35,7",HILLSBORO,"(36.148549, -86.799131)"
71,14SSTRNN,N 14TH ST & STRATTON AVE NB,false,false,20,SCOTT,"(36.182183, -86.745026)"
552,CXO2831,28TH/31ST AVE CONNECTOR STATION OUTBOUND,true,false,"10,50",CHARLOTTE,"(36.154039, -86.818055)"
5078,MXIFOSTE,FOSTER STATION INBOUND,true,false,"15,55",MURFREESBORO PIKE,"(36.141554, -86.740261)"
1957,TUCHUMNN,TUCKER RD & HUMMINGBIRD DR NB,false,false,14,WHITES CREEK,"(36.218152, -86.826347)"
2822,TUCWHANN,TUCKER RD & W HAMILTON RD NB,false,false,22,BORDEAUX,"(36.213219, -86.825479)"
4577,GXIMYASF,MYATT STATION INBOUND,true,false,"26,56",GALLATIN PIKE,"(36.295703, -86.700551)"
1510,MURFESWF,MURFREESBORO PIKE & FESSLERS LN WB,true,false,15,MURFREESBORO PIKE,"(36.143267, -86.745293)"
1296,LEBDONEM,LEBANON PIKE & DONELSON PIKE EB,false,false,6,LEBANON PIKE,"(36.166944, -86.661052)"
2506,BRIWEASN,BRICK CHURCH PIKE & WEAKLEY AVE SB,false,false,41,GOLDEN VALLEY,"(36.198181, -86.777035)"
1666,NOLFLOSN,NOLENSVILLE PIKE & FLORA MAXWELL RD,false,true,52,NOLENSVILLE PK BRT LITE,"(36.075055, -86.725073)"
99,18AKELNM,18TH AVE N & KELLOW ST NB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.189829, -86.812158)"
1641,NOLOCASN,NOLENSVILLE PIKE & OCALA DR SB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.05165, -86.71458)"
1085,HAROVEWN,HARDING PL & OVERCREST DR WB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.077232, -86.734043)"
834,EASSCOWF,EASTLAND AVE & SCOTT AVE WB,false,false,4,SHELBY,"(36.182596, -86.734586)"
756,DICDONNF,DICKERSON PIKE & DONALD ST NB,false,false,"23,43",DICKERSON ROAD,"(36.211635, -86.765136)"
1243,JOH32AEN,JOHN A MERRITT BLVD & 32ND AVE N EB,false,false,"21,60",UNIVERSITY CONNECTOR,"(36.167458, -86.824578)"
4678,MURHAREM,MURFREESBORO PIKE & HARDING PL EB,false,false,15,MURFREESBORO PIKE,"(36.097976, -86.658563)"
3701,ANDTOWSN,ANDERSON RD & TOWNE VILLAGE RD SB,false,false,38,ANTIOCH EXPRESS,"(36.073029, -86.609506)"
598,CHABALEF,CHARLOTTE AVE & BALMY AVE EB,false,false,10,CHARLOTTE,"(36.148247, -86.867101)"
943,GALGRENN,GALLATIN PIKE & GREENWOOD AVE NB,false,false,26,GALLATIN PIKE,"(36.190647, -86.745313)"
4052,21AGRASF,21ST AVE S & GRAND AVE SB,false,true,"25,35,93",MIDTOWN,"(36.147311, -86.799491)"
2732,WALWILEF,WALLACE RD & WILLARD DR EB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.079914, -86.703587)"
4640,FORCHENN,FORTNEGLEY BLVD & CHESTNUT ST NB,false,false,1,100 OAKS,"(36.142079, -86.775739)"
4460,BROHILNM,BROADMOOR DR & HILLSIDE RD WB,false,false,43,HICKORY HILLS,"(36.229482, -86.7578)"
3271,CHIJONEF,CHICKASAW AVE & JONES AVE EB,false,false,30,McFERRIN,"(36.201044, -86.758292)"
3897,PICPICSM,PICCADILLY ROW & PICCADILLY SAC SB,false,false,38,ANTIOCH EXPRESS,"(36.07929, -86.664135)"
4283,HARWAUEM,HARDING PL & WAUFORD DR EB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.079693, -86.748462)"
5024,MURENOSN,MURFREESBORO PIKE & ENON SPRINGS RD,false,false,96,MURFREESBORO RELAX & RIDE,"(35.975866, -86.513386)"
3023,SHEHAYWN,SHERIDAN RD & HAYDEN DR WB,false,false,4,SHELBY,"(36.193116, -86.71471)"
854,ELMAPPNN,ELM HILL PIKE & APPLETON DR NB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.14883, -86.703435)"
5295,MURCITEN,MURFREESBORO PIKE & CITY HALL EB,false,false,"86,96",SMYRNA - LA VERGNE EXPRESS,"(36.021879, -86.582799)"
4682,POWPOWSN,POWELL AVE & POWELL PL SB,false,false,"1,17,77",100 OAKS,"(36.108423, -86.765856)"
1978,VILBRIEM,VILLAGE TRL & BRICK CHURCH PIKE EB,false,true,23,DICKERSON ROAD,"(36.247281, -86.777429)"
786,DICPINNN,DICKERSON PIKE & PINE RIDGE DR NB,false,false,"23,43",DICKERSON ROAD,"(36.221296, -86.761766)"
1539,MURPINWF,MURFREESBORO PIKE & PINEWAY DR WB,false,false,15,MURFREESBORO PIKE,"(36.11544, -86.694755)"
876,ELMARLWM,ELM HILL PIKE & ARLINGTON AVE WB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.143788, -86.733277)"
3003,PORCARNF,PORTER RD & CARTER AVE NB,false,false,4,SHELBY,"(36.189552, -86.728684)"
2023,WESBOWWN,WEST END AVE & BOWLING AVE WB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.134732, -86.82502)"
198,3AJACNN,3RD AVE N & JACKSON ST NB,false,false,9,METROCENTER,"(36.173849, -86.783914)"
1072,HARPOSSN,HARDING PIKE & POST RD SB,false,false,5,WEST END - BELLEVUE,"(36.104123, -86.869403)"
1187,HWYOLDEF,HWY 70 S & OLD HICKORY BLVD EB,false,true,5,WEST END - BELLEVUE,"(36.07461, -86.92007)"
5285,DRDJOJSN,DR DB TODD JR BLVD & JO JOHNSTON AV,false,false,25,MIDTOWN,"(36.160663, -86.802047)"
2082,WHIBROSN,WHITE BRIDGE PIKE & BROOKWOOD PL SB,false,true,3,WEST END - WHITE BRIDGE,"(36.132243, -86.857816)"
1714,OLDHERWN,OLD HICKORY BLVD & HERITAGE DR WB,false,false,36,MADISON EXPRESS,"(36.264179, -86.723925)"
952,GALSOLSN,GALLATIN PIKE & SOLLEY DR SB,false,true,26,GALLATIN PIKE,"(36.231352, -86.725061)"
4415,MCC4_13,MUSIC CITY CENTRAL 4TH - BAY 13,true,false,"1,18,24,33,43,50,99",100 OAKS,"(36.16642, -86.781199)"
2474,MCMAMAEN,MCMURRAY DR & AMALIE DR EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.054466, -86.725444)"
419,BELLINNN,BELMONT BLVD & LINDEN AVE NB,false,false,"2,21",BELMONT,"(36.127805, -86.794299)"
1260,KIRVAUEN,KIRKWOOD AVE & VAULX LA EB,false,false,8,8TH AVENUE SOUTH,
1453,MERARRNN,MERIDIAN ST & ARRINGTON ST NB,false,false,28,MERIDIAN,"(36.184783, -86.768292)"
1066,HARHAREN,HARDING PIKE & HARDING PL EB,false,true,5,WEST END - BELLEVUE,"(36.101951, -86.870292)"
2084,WHIVINNN,WHITE BRIDGE PIKE & VINERIDGE DR NB,true,true,3,WEST END - WHITE BRIDGE,"(36.135293, -86.858198)"
4694,NEEIDLEN,NEELY'S BEND RD & IDLEWILD DR EB,false,false,,MADISON CONNECTOR,
485,BRO10AWM,BROADWAY AVE & 10TH AVE N WB,false,false,"3,35,37,93",WEST END - WHITE BRIDGE,"(36.157771, -86.785046)"
2117,WOOMCFEF,WOODLAND ST & MCFERRIN AVE EB,false,false,20,SCOTT,"(36.175676, -86.754666)"
4914,HIGMCKEN,HIGHLAND VIEW DR & MCKENDREE DR EB,false,false,27,OLD HICKORY,"(36.20743, -86.61035)"
4958,BRIBRIWN,BRICKMONT DR & BRICKMONT CT WB,false,false,23,DICKERSON ROAD,"(36.246422, -86.771292)"
2306,NASMURWN,NASHBORO BLVD & MURFREESBORO PK WB,false,false,38,ANTIOCH EXPRESS,"(36.087996, -86.64692)"
4541,CHAOLDSF,CHARLOTTE PIKE & OLD CHARLOTTE PIKE,false,true,10,CHARLOTTE,"(36.133262, -86.891825)"
1316,LEBHIGSN,LEBANON PIKE & HIGHLAND VIEW DR SB,false,false,6,LEBANON PIKE,"(36.207966, -86.611594)"
792,DICCLENN,N DICKERSON PIKE & CLEVELAND ST NB,false,true,"14,23,43",WHITES CREEK,"(36.187073, -86.773344)"
782,1SOLDNN,N 1ST ST & OLDHAM ST NB,false,false,"14,23,43",WHITES CREEK,"(36.173965, -86.773974)"
264,8ABROSF,8TH AVE S & BROADWAY AVE SB,false,false,"84,86,96",MURFREESBORO EXPRESS,"(36.158455, -86.781861)"
2461,EDMDURSF,EDMONDSON PK & DURRETT DR SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.069958, -86.73523)"
4635,BRALIGSF,BRANSFORD AVE & LIGON DR SB,false,false,1,100 OAKS,"(36.121755, -86.765561)"
3152,10AWALSF,10TH AVE S & WALDKIRCH AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.126587, -86.786317)"
2956,DICLORSN,DICKERSON PK & LORRAINE AVE SB,false,false,23,DICKERSON ROAD,"(36.217766, -86.763171)"
2495,BRITRINN,BRICK CHURCH PIKE & TRINITY LN NB,false,false,41,GOLDEN VALLEY,"(36.205279, -86.77791)"
1629,NXOPCHTR,PEACHTREE STATION OUTBOUND,false,true,52,NOLENSVILLE PK BRT LITE,"(36.119677, -86.749685)"
2670,TROTIMNN,TROUSDALE DR & TIMBER HILL DR NB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.08358, -86.757211)"
4708,WARCHEEN,WARROR RD & CHEYENNE BLVD EB,false,false,76,MADISON CONNECTOR,"(36.258993, -86.678777)"
2422,BREHOL,SHERATON 4 POINTS HOTEL,false,true,37,TUSCULUM - McMURRAY EXPRESS,"(36.042893, -86.776902)"
5232,7AVCOMSN,7TH AVE & COMMERCE ST SB,false,false,"1,2,8",100 OAKS,"(36.160875, -86.781861)"
1373,LISDOUNM,LISCHEY AVE & DOUGLAS AVE NB,false,false,28,MERIDIAN,"(36.195506, -86.762886)"
369,BELBEESN,BELMONT BLVD & BEECHWOOD AVE SB,false,false,"2,21",BELMONT,"(36.126072, -86.794062)"
1030,GRABATNN,GRANNY WHITE PIKE & BATTLEFIELD DR,false,false,17,12TH AVENUE SOUTH,"(36.115166, -86.79194)"
5313,CREPARNF,CREEKWOOD & PARK CREEK DR NB,false,false,23,DICKERSON ROAD,"(36.23372, -86.768351)"
912,GALBRONN,S GALLATIN PIKE & BROADMOOR DR NB,false,true,26,GALLATIN PIKE,"(36.22909, -86.724958)"
3666,PRIANDEN,PRIEST LAKE DR & ANDERSON LN EB,false,false,38,ANTIOCH EXPRESS,"(36.102549, -86.604105)"
5111,DEM8AWN,DEMONBREUN ST & 8 TH AVE WB,false,false,61,MUSIC CITY GREEN CIRCUIT,"(36.156955, -86.78074)"
5348,COLEMAN,COLEMAN RECREATION CENTER,false,false,77,THOMPSON CONNECTOR,"(36.11191, -86.743385)"
2152,HBHS,HILLSBORO HIGH SCHOOL,true,true,7,HILLSBORO,"(36.107939, -86.812474)"
5137,RIVKIRSN,RIVERSIDE DR & KIRKLAND AVE SB,false,false,4,SHELBY,"(36.207496, -86.723093)"
85,MAGWEDNM,MAGNOLIA BLVD & WEDGEWOOD AVE NB,false,true,"2,21",BELMONT,"(36.135908, -86.796114)"
272,8ADIVSN,8TH AVE S & DIVISION ST SB,false,false,"2,8",BELMONT,"(36.150067, -86.779301)"
414,BELHICWN,BELL RD & HICKORY HOLLOW TER. WB,false,false,15,MURFREESBORO PIKE,"(36.05124, -86.646236)"
1175,H70COLEF,HWY 70 S & COLEY DAVIS RD EB,false,true,"24,5",WEST END - BELLEVUE,"(36.0789, -86.952421)"
1872,SHE11SEN,SHELBY AVE & S 11TH ST EB,false,false,4,SHELBY,"(36.171202, -86.750954)"
2994,16SHOLNN,S 16TH ST & HOLLY ST NB,false,false,4,SHELBY,"(36.175431, -86.742078)"
4853,GRASKEY,GRASSMERE PARK & KEYSTONE AUTOMOTIVE SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.087096, -86.748705)"
3760,BAROLIEN,BART DR & OLIVIA DR EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.057525, -86.690941)"
1341,LEBSPRSN,LEBANON PIKE & SPRING PLACE DR SB,false,true,6,LEBANON PIKE,"(36.174309, -86.647406)"
1287,LEBBRIEM,LEBANON PIKE & BRILEY PKWY EB,false,false,"34,6",LEBANON PIKE,"(36.168582, -86.685922)"
4655,4AMCCPLZ,4TH AVE & MCC PLAZA,false,false,"27,60,61",OLD HICKORY,"(36.167286, -86.781334)"
2015,WES29AEF,WEST END AVE & 29TH AVE S EB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.144317, -86.813385)"
1403,MAIFREEF,MAINSTREAM DR & FREELAND STN RD EB,false,true,9,METROCENTER,"(36.197712, -86.816728)"
1223,JEF27AWN,JEFFERSON ST & 27TH AVE WB,false,false,"21,60",UNIVERSITY CONNECTOR,"(36.167987, -86.818532)"
1424,MAYDUPSN,MAY DR & N. DUPONT AVE SB,false,false,76,MADISON CONNECTOR,"(36.267449, -86.695156)"
2775,BUCDBTWN,BUCHANAN ST & DR D B TODD JR BLVD WB,false,false,22,BORDEAUX,"(36.180096, -86.810953)"
5073,MXIBELL,BELL STATION INBOUND,true,false,"15,55,96",MURFREESBORO PIKE,"(36.072696, -86.636775)"
1597,NXIANTCH,ANTIOCH STATION INBOUND,false,true,52,NOLENSVILLE PK BRT LITE,"(36.102326, -86.740727)"
4834,31AWELEN,31ST AVE & WELLINGTON AVE EB,false,false,21,UNIVERSITY CONNECTOR,"(36.139709, -86.813339)"
3218,COC12AWN,COCKRILL ST & 12TH AVE N,false,false,42,ST. CECILIA - CUMBERLAND,"(36.176544, -86.803166)"
3452,MURMTVNN,MURFREESBORO PIKE & MT VIEW RD NB,false,true,96,MURFREESBORO RELAX & RIDE,"(36.054313, -86.618586)"
2325,PICORCEN,PICADILLY ROW & ORCHARD MOUNTAIN CT EB,false,false,38,ANTIOCH EXPRESS,"(36.082619, -86.652573)"
985,GALEDENN,GALLATIN PIKE & EDENWOLD RD NB,false,false,26,GALLATIN PIKE,"(36.286442, -86.705478)"
3588,51AILLNF,51ST AVE N & ILLINOIS AVE NB,false,false,19,HERMAN,"(36.15788, -86.848785)"
811,DONSHASM,DONELSON PKWY & SHACKLETT DR SB,false,false,18,AIRPORT - DOWNTOWN HOTELS,"(36.143629, -86.666815)"
4557,GXIFIVEN,FIVE POINTS STATION INBOUND,false,false,"26,56,9,93",LEBANON PIKE,"(36.179675, -86.750244)"
1215,JEF16EN,JEFFERSON ST & 16TH AVE N EB,false,false,60,MUSIC CITY BLUE CIRCUIT,"(36.170152, -86.803805)"
5331,GREKNIWF,GREEN LN & KNIGHT DR WB,false,false,41,GOLDEN VALLEY,"(36.236813, -86.803848)"
1773,PONATHE2,PONDER PL & ATHENS WAY EB,false,false,42,ST. CECILIA - CUMBERLAND,"(36.191741, -86.80253)"
1848,SCOLITSN,SCOTT AVE & LITTON AVE SB,false,false,20,SCOTT,"(36.201955, -86.732697)"
111,20ACHUNN,20TH AVE N & CHURCH ST NB,false,true,25,MIDTOWN,"(36.153222, -86.800614)"
553,CXI2831,28TH/31ST AVE CONNECTOR STATION INBOUND,true,false,"10,50",CHARLOTTE,"(36.15387, -86.818414)"
5128,PRESHENN,PRESTON DR & SHERIDAN RD NB,false,false,4,SHELBY,"(36.193153, -86.717247)"
2863,TODBELEN,TODD PRIES DR & BELLEVUE RD EB,false,false,"24,5",WEST END - BELLEVUE,"(36.068842, -86.94152)"
474,BRICHEEM,BRICKMONT CT & CHESAPEAKE DR EB,false,false,23,DICKERSON ROAD,"(36.246199, -86.769877)"
1494,MURBORSN,MURFREESBORO PIKE & BOROWOOD DR SB,false,true,15,MURFREESBORO PIKE,"(36.091319, -86.65147)"
4419,MCC4_18,MUSIC CITY CENTRAL 4TH - BAY 18,true,false,"26,35",GALLATIN PIKE,"(36.166233, -86.781827)"
3879,BELREESF,BELL RD & REELFOOT DR SB,false,false,38,ANTIOCH EXPRESS,"(36.136089, -86.629886)"
3696,DAICOUWN,DAISY TRL & COUNTRY WAY RD WB,false,false,38,ANTIOCH EXPRESS,"(36.075786, -86.602485)"
3180,REVWHIWN,REVELS DR & WHITES CREEK PIKE WB,false,false,"14,41",WHITES CREEK,"(36.221037, -86.804929)"
173,2ASTOSM,2ND AVE N & STOCKYARD ST SB,true,false,"28,9",METROCENTER,"(36.171769, -86.781367)"
2234,HLHS,HUNTER'S LANE HIGH SCHOOL,false,false,43,HICKORY HILLS,"(36.279607, -86.754053)"
1963,UNI2AWN,UNION ST & 2ND AVE WB,false,false,"14,20,23,43",SHELBY,"(36.166215, -86.777565)"
1908,SLAOAKE,SLAYDON DR & OAKWOOD AVE EB,false,false,30,McFERRIN,"(36.210825, -86.753878)"
4155,HARMETEF,HARDING PL & METROPLEX DR EB,false,true,52,NOLENSVILLE PK BRT LITE,"(36.086689, -86.69518)"
2481,OCATUSEN,OCALA DR & TUSCULUM CT EB,false,false,37,TUSCULUM - McMURRAY EXPRESS,"(36.050887, -86.698364)"
4836,31ANATEN,31ST AVE & NATCHEZ TRC EB,false,false,21,UNIVERSITY CONNECTOR,"(36.138647, -86.810871)"
4489,HARANTWF,HARDING PL & ANTIOCH PK WB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.08729, -86.692917)"
139,21APIESN,21ST AVE S & PIERCE AVE SB,false,true,"35,7",HILLSBORO,"(36.13998, -86.800488)"
5363,MASGLANF,MASSMAN DR & GLASTONBURY DR NB,false,false,77,THOMPSON CONNECTOR,"(36.133947, -86.702625)"
680,CLAMETSN,CLARKSVILLE PIKE & METROCENTER BLVD,false,true,22,BORDEAUX,"(36.187826, -86.821122)"
156,23ASEINF,23RD AVE N & SEIFRIED ST NB,false,false,22,BORDEAUX,"(36.182274, -86.814331)"
4923,BRIWORNF,BRIARVILLE RD & WORTH ST NB,false,false,36,MADISON EXPRESS,"(36.243538, -86.736359)"
4198,LEBANDEN,LEBANON PIKE & ANDREW JACKSON PKWY,false,true,6,LEBANON PIKE,"(36.215056, -86.598446)"
5327,EDMBRINN,EDMONDSON PK & BRIGHTON VILLAGE DR,false,false,"37,72",TUSCULUM - McMURRAY EXPRESS,"(36.045072, -86.743862)"
4924,BELGLESN,BELMONT BLVD & GLEN ECHO RD SB,false,false,"2,21",BELMONT,"(36.107405, -86.800794)"
5280,11ADEMNF,11TH AVE & DEMONBREUN NB,false,false,17,12TH AVENUE SOUTH,"(36.155189, -86.785031)"
616,CHAOCEWF,CHARLOTTE PIKE & OCEOLA AVE WB,false,false,10,CHARLOTTE,"(36.1495, -86.860861)"
2003,WES21AEN,WEST END AVE & 21ST AVE S EB,true,false,"3,5",WEST END - WHITE BRIDGE,"(36.150192, -86.801522)"
1199,ALBDBTWF,ALBION ST & DR D B TODD JR BLVD WB,true,true,"19,21",HERMAN,"(36.166186, -86.806237)"
596,CHAAREEM,CHARLOTTE AVE & ARENA AVE EB,false,false,25,MIDTOWN,"(36.156998, -86.803957)"
5328,EDMBRNSF,EDMONDSON PK & BRENTWOOD PL SB,false,false,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.048311, -86.743759)"
2058,WHIFRANN,WHITES CREEK PIKE & FRANCIS ST NB,false,false,"14,41",WHITES CREEK,"(36.213771, -86.799842)"
4562,GXOGREEN,GREENFIELD STATION OUTBOUND,true,false,"26,4,56",SHELBY,"(36.209983, -86.733697)"
4343,44AALBNM,44TH AVE N & ALBION ST NB,false,false,19,HERMAN,"(36.162353, -86.840033)"
4129,MCFDOUSF,MCFERRIN AVE & DOUGLAS AVE SB,false,false,30,McFERRIN,"(36.193248, -86.753358)"
4903,OLDGIBWN,OLD HICKORY BLVD & GIBSON DR WB,false,false,36,MADISON EXPRESS,"(36.263744, -86.717656)"
2312,RICDOWWN,RICHARDS RD & DOWDY DR WB,false,false,38,ANTIOCH EXPRESS,"(36.068088, -86.668903)"
3883,BELPLESN,BELL RD & PLEASANT HILL RD SB,false,false,38,ANTIOCH EXPRESS,"(36.124616, -86.630363)"
4459,DICHILWF,DICKERSON PIKE & HILLSIDE RD WB,false,false,43,HICKORY HILLS,
2690,NXORAINS,RAINS STATION OUTBOUND,false,false,52,NOLENSVILLE PK BRT LITE,"(36.140497, -86.763796)"
1114,HER25AEN,HERMAN ST & 25TH AVE N EB,true,false,19,HERMAN,"(36.162273, -86.814615)"
2012,WES27AWN,WEST END AVE & 27TH AVE S WB,false,true,"3,5",WEST END - WHITE BRIDGE,"(36.145603, -86.811367)"
4675,12ALAUNN,12TH AVE & LAUREL ST NB,false,false,"61,93",MUSIC CITY GREEN CIRCUIT,"(36.15358, -86.785484)"
1779,PORHAYEF,PORTER RD & HAYDEN DR EB,false,false,4,SHELBY,"(36.195696, -86.714652)"
5335,DBTHEINN,DR DB TODD JR BLVD & HEIMAN ST NB,false,false,21,UNIVERSITY CONNECTOR,"(36.171277, -86.807315)"
1280,LEAKIRSN,LEALAND LN & KIRKWOOD AVE SB,false,false,17,12TH AVENUE SOUTH,"(36.11989, -86.787277)"
4499,HARHUMEF,HARDING PL & HUMBER DR EB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.081242, -86.714715)"
4531,GRAMAPNF,GRANNYWHITE PIKE & MAPLEHURST AVE N,false,false,8,8TH AVENUE SOUTH,"(36.104763, -86.79612)"
3212,EDG17AEN,EDGEHILL AVE & 17TH AVE S EB,false,false,25,MIDTOWN,"(36.143454, -86.794478)"
3707,OWEMOSNN,OWENDALE DR & MOSSDALE DR NB,false,false,38,ANTIOCH EXPRESS,"(36.07801, -86.622637)"
614,CHA54AEN,CHARLOTTE AVE & 54TH AVE N EB,false,false,10,CHARLOTTE,"(36.15114, -86.853651)"
470,BRIBRIEM,BRICKMONT DR & BRICKMONT CT EB,false,false,23,DICKERSON ROAD,"(36.246297, -86.771281)"
1391,MAI6SWN,MAIN ST & N 6TH ST WB,false,false,"26,30",GALLATIN PIKE,"(36.174034, -86.762639)"
1600,NOLBRENN,NOLENSVILLE PIKE & BREWER DR NB,false,false,52,NOLENSVILLE PK BRT LITE,"(36.053541, -86.714826)"
5386,THOWINWF,THOMPSON LN & WINGATE AVE WB,false,false,77,THOMPSON CONNECTOR,"(36.110077, -86.73481)"
5090,LEBEASWN,LEBANON PIKE & EASTHAVEN TOWNHOMES,false,false,"34,6",LEBANON PIKE,"(36.163373, -86.699707)"
5086,PORPONSF,PORTER RD & PONTOTOC AVE SB,false,false,4,SHELBY,"(36.187722, -86.729639)"
1003,GALODCSN,N GALLATIN PIKE & OLD DRY CREEK RD,false,false,26,GALLATIN PIKE,"(36.283862, -86.706819)"
5057,25ACLASN,25TH AVE & CLARKSVILLE PIKE SB,false,false,21,UNIVERSITY CONNECTOR,"(36.185908, -86.817295)"
1719,OLDBELSM,OLD HICKORY BLVD & BELLE FOREST CR SB,false,true,24,BELLEVUE EXPRESS,"(36.075888, -86.921023)"
1704,OLDEULWN,OLD HICKORY BLVD & EULALA DR WB,false,false,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.045466, -86.703281)"
4664,DEM10AWN,DEMONBREUN ST & 10TH AVE WB,false,false,61,MUSIC CITY GREEN CIRCUIT,"(36.156178, -86.782523)"
921,GALDELNN,GALLATIN PIKE & DELMAS AVE NB,false,false,26,GALLATIN PIKE,"(36.199399, -86.740719)"
2500,OLDSIL,OLD MATTHEWS RD & SILAS DR NB,false,false,41,GOLDEN VALLEY,"(36.21661, -86.789459)"
5021,MURSTOEN,MURFREESBORO PIKE & STONES RIVER RD,false,false,"86,96",SMYRNA - LA VERGNE EXPRESS,"(36.01921, -86.573521)"
3872,1AVKORNF,1ST AVE S & KOREAN VETS BLVD NB,false,true,"44,93",MTA SHUTTLE,"(36.158437, -86.771924)"
